comb08,comb08U,combE,displ,drive,fuelType,fuelType1,id,make,model,VClass,year,atvType,evMotor,createdOn,modifiedOn
56,55.7,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,38062,Toyota,Prius Eco,Midsize Cars,2017,Hybrid,207V Li-Ion,Thu Aug 25 00:00:00 EDT 2016,Wed Oct 26 00:00:00 EDT 2016
32,32.2469,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,38075,Toyota,RAV4 Hybrid AWD,Small Sport Utility Vehicle 4WD,2017,Hybrid,245V Ni-MH,Thu Aug 25 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
46,46.3689,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,38097,Chevrolet,Malibu Hybrid,Midsize Cars,2017,Hybrid,300V Li-Ion,Thu Sep 01 00:00:00 EDT 2016,Thu Jul 13 00:00:00 EDT 2017
40,39.6361,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,38111,Lexus,ES 300h,Midsize Cars,2017,Hybrid,245V Ni-MH,Thu Sep 01 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
30,29.7691,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,38167,Lexus,RX 450h AWD,Standard Sport Utility Vehicle 4WD,2017,Hybrid,288V Ni-MH,Tue Sep 13 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
31,31.3286,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,38206,Lexus,GS 450h,Midsize Cars,2017,Hybrid,288V Ni-MH,Mon Sep 26 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
26,26.0703,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,38225,Infiniti,QX60 Hybrid FWD,Standard Sport Utility Vehicle 2WD,2017,Hybrid,144V Li-Ion,Mon Sep 26 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
26,25.7593,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,38227,Infiniti,QX60 Hybrid AWD,Standard Sport Utility Vehicle 4WD,2017,Hybrid,144V Li-Ion,Mon Sep 26 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
31,31.4851,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,38287,Lexus,NX 300h AWD,Small Sport Utility Vehicle 4WD,2017,Hybrid,245V Ni-MH,Wed Oct 05 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
29,28.8838,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,38292,Infiniti,Q50 Hybrid,Compact Cars,2017,Hybrid,346V Li-Ion,Wed Oct 12 00:00:00 EDT 2016,Tue Feb 21 00:00:00 EST 2017
28,27.7056,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,38293,Infiniti,Q50 Hybrid AWD,Compact Cars,2017,Hybrid,346V Li-Ion,Wed Oct 12 00:00:00 EDT 2016,Tue Feb 21 00:00:00 EST 2017
40,39.6361,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,38295,Toyota,Avalon Hybrid,Midsize Cars,2017,Hybrid,245V Ni-MH,Wed Oct 12 00:00:00 EDT 2016,Wed Apr 05 00:00:00 EDT 2017
30,30.1103,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,38373,Infiniti,Q70 Hybrid,Midsize Cars,2017,Hybrid,346V Li-Ion,Mon Nov 07 00:00:00 EST 2016,Wed Jan 25 00:00:00 EST 2017
28,28.3914,0,3.5,All-Wheel Drive,Regular,Regular Gasoline,38425,Toyota,Highlander Hybrid AWD,Standard Sport Utility Vehicle 4WD,2017,Hybrid,288V Ni-MH,Mon Nov 14 00:00:00 EST 2016,Tue Sep 11 00:00:00 EDT 2018
29,28.9073,0,3.5,All-Wheel Drive,Regular,Regular Gasoline,38426,Toyota,Highlander Hybrid AWD LE Plus,Standard Sport Utility Vehicle 4WD,2017,Hybrid,288V Ni-MH,Mon Nov 14 00:00:00 EST 2016,Tue Sep 11 00:00:00 EDT 2018
55,54.5772,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,38484,Hyundai,Ioniq,Large Cars,2017,Hybrid,240V Li-Ion,Fri Dec 02 00:00:00 EST 2016,Tue Nov 28 00:00:00 EST 2017
58,57.7824,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,38485,Hyundai,Ioniq Blue,Large Cars,2017,Hybrid,240V Li-Ion,Fri Dec 02 00:00:00 EST 2016,Tue Nov 28 00:00:00 EST 2017
49,48.6987,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,38486,Kia,Niro,Small Station Wagons,2017,Hybrid,240V Li-Ion,Fri Dec 02 00:00:00 EST 2016,Tue Feb 21 00:00:00 EST 2017
40,39.9461,0,2,Front-Wheel Drive,Regular,Regular Gasoline,38495,Ford,C-MAX Hybrid FWD,Large Cars,2017,Hybrid,280V Li-Ion,Mon Dec 12 00:00:00 EST 2016,Wed Jan 25 00:00:00 EST 2017
43,43.175,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,38496,Kia,Niro Touring,Small Station Wagons,2017,Hybrid,240V Li-Ion,Mon Dec 12 00:00:00 EST 2016,Tue Feb 21 00:00:00 EST 2017
50,50.4101,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,38497,Kia,Niro FE,Small Station Wagons,2017,Hybrid,240V Li-Ion,Mon Dec 12 00:00:00 EST 2016,Tue Feb 21 00:00:00 EST 2017
46,46.2506,0,1.5,Front-Wheel Drive,Regular,Regular Gasoline,38508,Toyota,Prius c,Compact Cars,2017,Hybrid,144V Ni-MH,Thu Dec 22 00:00:00 EST 2016,Fri Nov 10 00:00:00 EST 2017
34,34.4284,0,2,Front-Wheel Drive,Regular,Regular Gasoline,38510,Nissan,Rogue Hybrid  FWD,Small Sport Utility Vehicle 2WD,2017,Hybrid,202V Li-Ion,Thu Dec 22 00:00:00 EST 2016,Tue Feb 21 00:00:00 EST 2017
33,32.6188,0,2,All-Wheel Drive,Regular,Regular Gasoline,38511,Nissan,Rogue Hybrid  AWD,Small Sport Utility Vehicle 4WD,2017,Hybrid,202V Li-Ion,Thu Dec 22 00:00:00 EST 2016,Tue Feb 21 00:00:00 EST 2017
27,26.8123,0,3,All-Wheel Drive,Premium,Premium Gasoline,38567,Acura,MDX Hybrid AWD,Small Sport Utility Vehicle 4WD,2017,Hybrid,259V Li-Ion,Thu Mar 02 00:00:00 EST 2017,Wed Apr 19 00:00:00 EDT 2017
30,29.6181,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,38677,Lexus,LC 500h,Subcompact Cars,2018,Hybrid,311V Li-Ion,Wed May 03 00:00:00 EDT 2017,Mon Jun 05 00:00:00 EDT 2017
40,39.6361,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,38786,Toyota,Avalon Hybrid,Midsize Cars,2018,Hybrid,245V Ni-MH,Mon Jun 12 00:00:00 EDT 2017,Fri Nov 10 00:00:00 EST 2017
52,51.7126,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,38936,Toyota,Camry Hybrid LE,Midsize Cars,2018,Hybrid,259V Li-Ion,Thu Jul 13 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017
46,46.2351,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,38937,Toyota,Camry Hybrid XLE/SE,Midsize Cars,2018,Hybrid,245V Ni-MH,Thu Jul 13 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017
20,19.8641,0,5.3,Rear-Wheel Drive,Regular,Regular Gasoline,38942,Chevrolet,Silverado 15 Hybrid 2WD,Standard Pickup Trucks 2WD,2018,Hybrid,86V Li-Ion,Thu Jul 13 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017
20,19.8641,0,5.3,Rear-Wheel Drive,Regular,Regular Gasoline,38944,GMC,Sierra 15 Hybrid 2WD,Standard Pickup Trucks 2WD,2018,Hybrid,86V Li-Ion,Thu Jul 13 00:00:00 EDT 2017,Tue Dec 18 00:00:00 EST 2018
18,18.0971,0,5.3,4-Wheel Drive,Regular,Regular Gasoline,38946,Chevrolet,Silverado 15 Hybrid 4WD,Standard Pickup Trucks 4WD,2018,Hybrid,86V Li-Ion,Thu Jul 13 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017
18,18.0971,0,5.3,4-Wheel Drive,Regular,Regular Gasoline,38948,GMC,Sierra 15 Hybrid 4WD,Standard Pickup Trucks 4WD,2018,Hybrid,86V Li-Ion,Thu Jul 13 00:00:00 EDT 2017,Tue Dec 18 00:00:00 EST 2018
46,46.2364,0,1.5,Front-Wheel Drive,Regular,Regular Gasoline,39037,Toyota,Prius c,Compact Cars,2018,Hybrid,144V Ni-MH,Wed Jul 26 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017
29,28.8838,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,39147,Infiniti,Q50 Hybrid,Compact Cars,2018,Hybrid,346V Li-Ion,Thu Aug 03 00:00:00 EDT 2017,Wed Oct 11 00:00:00 EDT 2017
28,27.7056,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,39148,Infiniti,Q50 Hybrid AWD,Compact Cars,2018,Hybrid,346V Li-Ion,Thu Aug 03 00:00:00 EDT 2017,Wed Oct 11 00:00:00 EDT 2017
30,30.1103,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,39159,Infiniti,Q70 Hybrid,Midsize Cars,2018,Hybrid,346V Li-Ion,Thu Aug 03 00:00:00 EDT 2017,Mon Oct 23 00:00:00 EDT 2017
29,28.9502,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,39292,Buick,LaCrosse eAssist,Midsize Cars,2018,Hybrid,86V Li-Ion,Wed Aug 16 00:00:00 EDT 2017,Mon Aug 28 00:00:00 EDT 2017
42,42,0,2,Front-Wheel Drive,Regular,Regular Gasoline,39298,Ford,Fusion Hybrid FWD,Midsize Cars,2018,Hybrid,280V Li-Ion,Wed Aug 16 00:00:00 EDT 2017,Thu Sep 21 00:00:00 EDT 2017
46,46.3689,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,39339,Chevrolet,Malibu Hybrid,Midsize Cars,2018,Hybrid,300V Li-Ion,Mon Aug 28 00:00:00 EDT 2017,Wed Jan 24 00:00:00 EST 2018
32,32.2491,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,39373,Toyota,RAV4 Hybrid AWD,Small Sport Utility Vehicle 4WD,2018,Hybrid,245V Ni-MH,Mon Aug 28 00:00:00 EDT 2017,Wed Jan 24 00:00:00 EST 2018
40,40,0,2,Front-Wheel Drive,Regular,Regular Gasoline,39431,Lincoln,MKZ Hybrid FWD,Midsize Cars,2018,Hybrid,280V Li-Ion,Mon Sep 11 00:00:00 EDT 2017,Wed Oct 11 00:00:00 EDT 2017
40,39.6361,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,39539,Lexus,ES 300h,Midsize Cars,2018,Hybrid,245V Ni-MH,Wed Sep 27 00:00:00 EDT 2017,Mon Oct 23 00:00:00 EDT 2017
31,31.3286,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,39571,Lexus,GS 450h,Midsize Cars,2018,Hybrid,288V Ni-MH,Wed Oct 04 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017
31,31.2397,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,39586,Lexus,NX 300h AWD,Small Sport Utility Vehicle 4WD,2018,Hybrid,245V Ni-MH,Wed Oct 04 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017
40,39.9461,0,2,Front-Wheel Drive,Regular,Regular Gasoline,39613,Ford,C-MAX Hybrid FWD,Large Cars,2018,Hybrid,280V Li-Ion,Mon Oct 23 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017
58,57.7824,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,39614,Hyundai,Ioniq Blue,Large Cars,2018,Hybrid,240V Li-Ion,Mon Oct 23 00:00:00 EDT 2017,Tue Feb 06 00:00:00 EST 2018
55,54.6019,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,39615,Hyundai,Ioniq,Large Cars,2018,Hybrid,240V Li-Ion,Mon Oct 23 00:00:00 EDT 2017,Tue Feb 06 00:00:00 EST 2018
49,48.6987,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,39616,Kia,Niro,Small Station Wagons,2018,Hybrid,240V Li-Ion,Mon Oct 23 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017
50,50.4101,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,39617,Kia,Niro FE,Small Station Wagons,2018,Hybrid,240V Li-Ion,Mon Oct 23 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017
43,43.175,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,39618,Kia,Niro Touring,Small Station Wagons,2018,Hybrid,240V Li-Ion,Mon Oct 23 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017
42,41.9017,0,2,Front-Wheel Drive,Regular,Regular Gasoline,39654,Kia,Optima Hybrid,Midsize Cars,2018,Hybrid,270V Li-Ion,Fri Nov 03 00:00:00 EDT 2017,Tue Feb 06 00:00:00 EST 2018
34,34.4284,0,2,Front-Wheel Drive,Regular,Regular Gasoline,39681,Nissan,Rogue Hybrid  FWD,Small Sport Utility Vehicle 2WD,2018,Hybrid,202V Li-Ion,Fri Nov 03 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017
33,32.6226,0,2,All-Wheel Drive,Regular,Regular Gasoline,39692,Nissan,Rogue Hybrid  AWD,Small Sport Utility Vehicle 4WD,2018,Hybrid,202V Li-Ion,Fri Nov 03 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017
28,28,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,39714,Acura,RLX Hybrid,Midsize Cars,2018,Hybrid,259V Li-Ion,Fri Nov 10 00:00:00 EST 2017,Tue Nov 28 00:00:00 EST 2017
52,52.1147,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,39752,Toyota,Prius,Midsize Cars,2018,Hybrid,202V Ni-MH,Tue Nov 28 00:00:00 EST 2017,Wed Dec 20 00:00:00 EST 2017
56,55.7,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,39753,Toyota,Prius Eco,Midsize Cars,2018,Hybrid,207V Li-Ion,Tue Nov 28 00:00:00 EST 2017,Wed Dec 20 00:00:00 EST 2017
21,21,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,39787,Acura,NSX Hybrid,Two Seaters,2018,Hybrid,260V Li-Ion,Thu Dec 14 00:00:00 EST 2017,Wed Jan 24 00:00:00 EST 2018
30,29.7729,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,39829,Lexus,RX 450h AWD,Standard Sport Utility Vehicle 4WD,2018,Hybrid,288V Ni-MH,Wed Jan 03 00:00:00 EST 2018,Tue Feb 06 00:00:00 EST 2018
28,28.1621,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,39866,Lexus,LS 500h,Midsize Cars,2018,Hybrid,311V Li-Ion,Tue Feb 06 00:00:00 EST 2018,Wed Apr 25 00:00:00 EDT 2018
26,25.9764,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,39867,Lexus,LS 500h AWD,Midsize Cars,2018,Hybrid,311V Li-Ion,Tue Feb 06 00:00:00 EST 2018,Wed Apr 25 00:00:00 EDT 2018
27,26.8124,0,3,All-Wheel Drive,Premium,Premium Gasoline,39870,Acura,MDX Hybrid AWD,Small Sport Utility Vehicle 4WD,2018,Hybrid,259V Li-Ion,Tue Feb 06 00:00:00 EST 2018,Mon Mar 26 00:00:00 EDT 2018
28,28.397,0,3.5,All-Wheel Drive,Regular,Regular Gasoline,39878,Toyota,Highlander Hybrid AWD,Standard Sport Utility Vehicle 4WD,2018,Hybrid,288V Ni-MH,Mon Feb 12 00:00:00 EST 2018,Mon Dec 03 00:00:00 EST 2018
29,28.9073,0,3.5,All-Wheel Drive,Regular,Regular Gasoline,39879,Toyota,Highlander Hybrid AWD LE Plus,Standard Sport Utility Vehicle 4WD,2018,Hybrid,288V Ni-MH,Mon Feb 12 00:00:00 EST 2018,Mon Dec 03 00:00:00 EST 2018
41,41,0,2,Front-Wheel Drive,Regular,Regular Gasoline,39898,Hyundai,Sonata Hybrid,Midsize Cars,2018,Hybrid,270V Li-Ion,Mon Feb 19 00:00:00 EST 2018,Mon Dec 03 00:00:00 EST 2018
42,42,0,2,Front-Wheel Drive,Regular,Regular Gasoline,39899,Hyundai,Sonata Hybrid SE,Midsize Cars,2018,Hybrid,270V Li-Ion,Mon Feb 19 00:00:00 EST 2018,Mon Dec 03 00:00:00 EST 2018
47,47.2489,0,2,Front-Wheel Drive,Regular,Regular Gasoline,39918,Honda,Accord Hybrid,Large Cars,2018,Hybrid,259V Li-Ion,Fri Mar 02 00:00:00 EST 2018,Wed Apr 25 00:00:00 EDT 2018
29,29,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,39927,Lexus,RX 450h L AWD,Standard Sport Utility Vehicle 4WD,2018,Hybrid,288V Ni-MH,Fri Mar 02 00:00:00 EST 2018,Fri Mar 02 00:00:00 EST 2018
43,43.2262,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,40089,Toyota,Avalon Hybrid,Midsize Cars,2019,Hybrid,245V Ni-MH,Mon May 07 00:00:00 EDT 2018,Fri Aug 10 00:00:00 EDT 2018
44,43.6328,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,40090,Toyota,Avalon Hybrid XLE,Midsize Cars,2019,Hybrid,245V Ni-MH,Mon May 07 00:00:00 EDT 2018,Fri Aug 10 00:00:00 EDT 2018
24,23.5841,0,2,4-Wheel Drive,Premium,Premium Gasoline,40092,Jeep,New Wrangler 4WD,Small Sport Utility Vehicle 4WD,2018,Hybrid,48V Li-Ion,Mon May 07 00:00:00 EDT 2018,Tue Jun 05 00:00:00 EDT 2018
22,22.4718,0,2,4-Wheel Drive,Premium,Premium Gasoline,40093,Jeep,New Wrangler Unlimited 4WD,Small Sport Utility Vehicle 4WD,2018,Hybrid,48V Li-Ion,Mon May 07 00:00:00 EDT 2018,Tue Jun 05 00:00:00 EDT 2018
29,28.6741,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,40237,Buick,LaCrosse eAssist,Midsize Cars,2019,Hybrid,86V Li-Ion,Wed Jun 13 00:00:00 EDT 2018,Fri Aug 10 00:00:00 EDT 2018
31,31.4041,0,2.5,All-Wheel Drive,Regular,Regular Gasoline,40287,Lexus,NX 300h AWD,Small Sport Utility Vehicle 4WD,2019,Hybrid,245V Ni-MH,Wed Jun 13 00:00:00 EDT 2018,Fri Aug 10 00:00:00 EDT 2018
28,28,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,40350,Acura,RLX Hybrid,Midsize Cars,2019,Hybrid,259V Li-Ion,Tue Jul 03 00:00:00 EDT 2018,Wed Apr 10 00:00:00 EDT 2019
52,51.9827,0,1.5,Front-Wheel Drive,Regular,Regular Gasoline,40351,Honda,Insight,Midsize Cars,2019,Hybrid,222V Li-Ion,Tue Jul 03 00:00:00 EDT 2018,Fri Nov 09 00:00:00 EST 2018
48,47.975,0,1.5,Front-Wheel Drive,Regular,Regular Gasoline,40352,Honda,Insight Touring,Midsize Cars,2019,Hybrid,222V Li-Ion,Tue Jul 03 00:00:00 EDT 2018,Fri Nov 09 00:00:00 EST 2018
19,19.0135,0,5.7,Rear-Wheel Drive,Midgrade,Midgrade Gasoline,40394,Ram,1500 2WD,Standard Pickup Trucks 2WD,2019,Hybrid,48V Li-Ion,Tue Jul 17 00:00:00 EDT 2018,Tue Jan 29 00:00:00 EST 2019
19,18.7854,0,5.7,4-Wheel Drive,Midgrade,Midgrade Gasoline,40397,Ram,1500 4WD,Standard Pickup Trucks 4WD,2019,Hybrid,48V Li-Ion,Tue Jul 17 00:00:00 EDT 2018,Tue Jan 29 00:00:00 EST 2019
55,54.5885,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,40535,Hyundai,Ioniq,Large Cars,2019,Hybrid,240V Li-Ion,Fri Aug 10 00:00:00 EDT 2018,Mon Dec 03 00:00:00 EST 2018
58,57.7824,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,40536,Hyundai,Ioniq Blue,Large Cars,2019,Hybrid,240V Li-Ion,Fri Aug 10 00:00:00 EDT 2018,Mon Dec 03 00:00:00 EST 2018
46,46.2114,0,1.5,Front-Wheel Drive,Regular,Regular Gasoline,40596,Toyota,Prius c,Compact Cars,2019,Hybrid,144V Ni-MH,Fri Aug 24 00:00:00 EDT 2018,Mon Dec 03 00:00:00 EST 2018
27,26.8123,0,3,All-Wheel Drive,Premium,Premium Gasoline,40623,Acura,MDX Hybrid AWD,Small Sport Utility Vehicle 4WD,2019,Hybrid,259V Li-Ion,Fri Aug 24 00:00:00 EDT 2018,Fri Sep 21 00:00:00 EDT 2018
42,42,0,2,Front-Wheel Drive,Regular,Regular Gasoline,40703,Ford,Fusion Hybrid FWD,Midsize Cars,2019,Hybrid,280V Li-Ion,Tue Sep 11 00:00:00 EDT 2018,Tue Dec 18 00:00:00 EST 2018
41,41,0,2,Front-Wheel Drive,Regular,Regular Gasoline,40704,Ford,Fusion Hybrid Taxi,Midsize Cars,2019,Hybrid,280V Li-Ion,Tue Sep 11 00:00:00 EDT 2018,Tue Dec 18 00:00:00 EST 2018
44,44.1781,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,40713,Lexus,ES 300h,Midsize Cars,2019,Hybrid,245V Ni-MH,Tue Sep 11 00:00:00 EDT 2018,Tue Dec 18 00:00:00 EST 2018
41,41,0,2,Front-Wheel Drive,Regular,Regular Gasoline,40718,Lincoln,MKZ Hybrid FWD,Midsize Cars,2019,Hybrid,280V Li-Ion,Tue Sep 11 00:00:00 EDT 2018,Wed Oct 03 00:00:00 EDT 2018
52,51.7504,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,40720,Toyota,Camry Hybrid LE,Midsize Cars,2019,Hybrid,259V Li-Ion,Tue Sep 11 00:00:00 EDT 2018,Wed Oct 03 00:00:00 EDT 2018
46,46.2351,0,2.5,Front-Wheel Drive,Regular,Regular Gasoline,40721,Toyota,Camry Hybrid XLE/SE,Midsize Cars,2019,Hybrid,245V Ni-MH,Tue Sep 11 00:00:00 EDT 2018,Wed Oct 03 00:00:00 EDT 2018
22,21.8024,0,3.6,Rear-Wheel Drive,Regular,Regular Gasoline,40736,Ram,1500 2WD,Standard Pickup Trucks 2WD,2019,Hybrid,48V Li-Ion,Tue Sep 11 00:00:00 EDT 2018,Tue Jan 29 00:00:00 EST 2019
21,21.242,0,3.6,4-Wheel Drive,Regular,Regular Gasoline,40737,Ram,1500 4WD,Standard Pickup Trucks 4WD,2019,Hybrid,48V Li-Ion,Tue Sep 11 00:00:00 EDT 2018,Tue Jan 29 00:00:00 EST 2019
29,29,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,40760,Lexus,RX 450h L AWD,Standard Sport Utility Vehicle 4WD,2019,Hybrid,288V Ni-MH,Tue Sep 11 00:00:00 EDT 2018,Tue Dec 18 00:00:00 EST 2018
28,28.4359,0,3.5,All-Wheel Drive,Regular,Regular Gasoline,40766,Toyota,Highlander Hybrid AWD,Standard Sport Utility Vehicle 4WD,2019,Hybrid,288V Ni-MH,Tue Sep 11 00:00:00 EDT 2018,Mon Dec 03 00:00:00 EST 2018
29,28.9073,0,3.5,All-Wheel Drive,Regular,Regular Gasoline,40767,Toyota,Highlander Hybrid AWD LE Plus,Standard Sport Utility Vehicle 4WD,2019,Hybrid,288V Ni-MH,Tue Sep 11 00:00:00 EDT 2018,Mon Dec 03 00:00:00 EST 2018
41,41.3755,0,2,Front-Wheel Drive,Regular,Regular Gasoline,40777,Kia,Optima Hybrid,Midsize Cars,2019,Hybrid,270V Li-Ion,Fri Sep 21 00:00:00 EDT 2018,Mon Dec 03 00:00:00 EST 2018
49,48.6987,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,40786,Kia,Niro,Small Station Wagons,2019,Hybrid,240V Li-Ion,Fri Sep 21 00:00:00 EDT 2018,Wed Dec 05 00:00:00 EST 2018
43,43.175,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,40787,Kia,Niro Touring,Small Station Wagons,2019,Hybrid,240V Li-Ion,Fri Sep 21 00:00:00 EDT 2018,Wed Dec 05 00:00:00 EST 2018
50,50.4101,0,1.6,Front-Wheel Drive,Regular,Regular Gasoline,40788,Kia,Niro FE,Small Station Wagons,2019,Hybrid,240V Li-Ion,Fri Sep 21 00:00:00 EDT 2018,Wed Dec 05 00:00:00 EST 2018
34,34.4284,0,2,Front-Wheel Drive,Regular,Regular Gasoline,40798,Nissan,Rogue Hybrid  FWD,Small Sport Utility Vehicle 2WD,2019,Hybrid,202V Li-Ion,Fri Sep 21 00:00:00 EDT 2018,Tue Dec 18 00:00:00 EST 2018
33,32.6268,0,2,All-Wheel Drive,Regular,Regular Gasoline,40801,Nissan,Rogue Hybrid  AWD,Small Sport Utility Vehicle 4WD,2019,Hybrid,202V Li-Ion,Fri Sep 21 00:00:00 EDT 2018,Tue Dec 18 00:00:00 EST 2018
30,29.7729,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,40808,Lexus,RX 450h AWD,Standard Sport Utility Vehicle 4WD,2019,Hybrid,288V Ni-MH,Fri Sep 21 00:00:00 EDT 2018,Tue Dec 18 00:00:00 EST 2018
21,21,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,40831,Acura,NSX Hybrid,Two Seaters,2019,Hybrid,260V Li-Ion,Wed Oct 03 00:00:00 EDT 2018,Tue Dec 18 00:00:00 EST 2018
30,29.6181,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,40834,Lexus,LC 500h,Subcompact Cars,2019,Hybrid,311V Li-Ion,Wed Oct 03 00:00:00 EDT 2018,Tue Dec 18 00:00:00 EST 2018
46,46.3689,0,1.8,Front-Wheel Drive,Regular,Regular Gasoline,40842,Chevrolet,Malibu Hybrid,Midsize Cars,2019,Hybrid,300V Li-Ion,Wed Oct 03 00:00:00 EDT 2018,Tue Jan 29 00:00:00 EST 2019
28,27.99,0,3.5,Rear-Wheel Drive,Premium,Premium Gasoline,40879,Lexus,LS 500h,Midsize Cars,2019,Hybrid,311V Li-Ion,Wed Oct 17 00:00:00 EDT 2018,Tue Apr 16 00:00:00 EDT 2019
26,25.8302,0,3.5,All-Wheel Drive,Premium,Premium Gasoline,40880,Lexus,LS 500h AWD,Midsize Cars,2019,Hybrid,311V Li-Ion,Wed Oct 17 00:00:00 EDT 2018,Mon Dec 03 00:00:00 EST 2018
19,18.8003,0,3,All-Wheel Drive,Premium,Premium Gasoline,40920,Audi,Q8,Standard Sport Utility Vehicle 4WD,2019,Hybrid,48V Li-Ion,Wed Oct 17 00:00:00 EDT 2018,Tue Feb 26 00:00:00 EST 2019
23,23.3607,0,3,4-Wheel Drive,Premium,Premium Gasoline,40931,Mercedes-Benz,AMG E53 4matic Plus Coupe,Subcompact Cars,2019,Hybrid,48V Li-Ion,Fri Nov 02 00:00:00 EDT 2018,Tue Apr 16 00:00:00 EDT 2019
23,23.4607,0,3,4-Wheel Drive,Premium,Premium Gasoline,40933,Mercedes-Benz,AMG CLS53 4matic Plus,Compact Cars,2019,Hybrid,48V Li-Ion,Fri Nov 02 00:00:00 EDT 2018,Tue Apr 16 00:00:00 EDT 2019
26,26.4979,0,3,Rear-Wheel Drive,Premium,Premium Gasoline,40934,Mercedes-Benz,CLS450,Compact Cars,2019,Hybrid,48V Li-Ion,Fri Nov 02 00:00:00 EDT 2018,Tue Apr 16 00:00:00 EDT 2019
